route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"N6",11399_11,11399_10315,"RONDO POWSTAŃCÓW 1863R.",,0,N6   /54,2446105,0,0
"N6",11399_11,11399_10316,"DW. ŁÓDŹ DĄBROWA",,1,N6   /54,2446104,0,0
"N6",11399_11,11399_10318,"N6 ZJAZD DO LIMANOWSKIEGO",,1,N6   /54,2446103,0,0
"N6",11399_11,11399_10319,"RONDO POWSTAŃCÓW 1863R.",,0,N6   /55,2446099,0,0
"15",11399_11,11399_1032,"CHOJNY KURCZAKI",,1,15   /03,2445548,0,0
"N6",11399_11,11399_10321,"DW. ŁÓDŹ DĄBROWA",,1,N6   /55,2446104,0,0
"N6",11399_11,11399_10322,"RONDO POWSTAŃCÓW 1863R.",,0,N6   /55,2446105,0,0
"N6",11399_11,11399_10323,"DW. ŁÓDŹ DĄBROWA",,1,N6   /55,2446104,0,0
"N6",11399_11,11399_10324,"RONDO POWSTAŃCÓW 1863R.",,0,N6   /55,2446105,0,0
"N6",11399_11,11399_10325,"N6 ZJAZD DO LIMANOWSKIEGO",,1,N6   /55,2446102,0,0
"N7A",11399_11,11399_10326,"NOWOSOLNA",,0,N7   /51,2445706,0,0
"N7A",11399_11,11399_10327,"RETKINIA",,1,N7   /51,2445705,0,0
"N7A",11399_11,11399_10328,"NOWOSOLNA",,0,N7   /51,2445706,0,0
"N7A",11399_11,11399_10329,"NOWOSOLNA",,0,N7   /53,2445707,0,0
"15",11399_11,11399_1033,"STOKI",,0,15   /03,2445551,0,0
"N7A",11399_11,11399_10331,"RETKINIA",,1,N7   /53,2445705,0,0
"N7A",11399_11,11399_10332,"NOWOSOLNA",,0,N7   /53,2445706,0,0
"N7A",11399_11,11399_10333,"RETKINIA",,1,N7   /53,2445705,0,0
"N7A",11399_11,11399_10334,"RETKINIA",,0,N7   /55,2445702,0,0
"N7A",11399_11,11399_10336,"NOWOSOLNA",,0,N7   /55,2445706,0,0
"N7A",11399_11,11399_10337,"RETKINIA",,1,N7   /55,2445705,0,0
"N7A",11399_11,11399_10338,"NOWOSOLNA",,0,N7   /55,2445706,0,0
"N7A",11399_11,11399_10339,"RETKINIA",,1,N7   /55,2445705,0,0
"15",11399_11,11399_1034,"CHOJNY KURCZAKI",,1,15   /03,2445548,0,0
"N7A",11399_11,11399_10341,"N7A ZJAZD DO NOWE SADY",,1,N7   /55,2445704,0,0
"N7B",11399_11,11399_10342,"TELEFONICZNA ZAJEZDNIA",,0,N7   /51,2445676,0,0
"N7B",11399_11,11399_10343,"RETKINIA",,1,N7   /51,2445674,0,0
"N7B",11399_11,11399_10344,"TELEFONICZNA ZAJEZDNIA",,0,N7   /52,2445676,0,0
"N7B",11399_11,11399_10345,"RETKINIA",,1,N7   /52,2445674,0,0
"N7B",11399_11,11399_10346,"TELEFONICZNA ZAJEZDNIA",,0,N7   /52,2445675,0,0
"N7B",11399_11,11399_10347,"RETKINIA",,1,N7   /52,2445674,0,0
"N7B",11399_11,11399_10348,"TELEFONICZNA ZAJEZDNIA",,0,N7   /52,2445675,0,0
"N7B",11399_11,11399_10349,"N7B ZJAZD DO NOWE SADY",,1,N7   /52,2445672,0,0
"N7B",11399_11,11399_10350,"TELEFONICZNA ZAJEZDNIA",,0,N7   /53,2445675,0,0
"N7B",11399_11,11399_10352,"N7B ZJAZD DO NOWE SADY",,1,N7   /53,2445670,0,0
"N7B",11399_11,11399_10353,"RETKINIA",,0,N7   /54,2445668,0,0
"N7B",11399_11,11399_10355,"TELEFONICZNA ZAJEZDNIA",,0,N7   /54,2445675,0,0
"N7B",11399_11,11399_10356,"RETKINIA",,1,N7   /54,2445674,0,0
"N7B",11399_11,11399_10357,"TELEFONICZNA ZAJEZDNIA",,0,N7   /54,2445675,0,0
"N7B",11399_11,11399_10358,"RETKINIA",,1,N7   /54,2445674,0,0
"15",11399_11,11399_1036,"15 DO ZAJEZDNI TELEFONICZNA",,1,15   /03,2445545,0,0
"N7B",11399_11,11399_10360,"N7B ZJAZD DO NOWE SADY",,1,N7   /54,2445673,0,0
"N7B",11399_11,11399_10361,"RETKINIA",,0,N7   /56,2445669,0,0
"N7B",11399_11,11399_10363,"TELEFONICZNA ZAJEZDNIA",,0,N7   /56,2445675,0,0
"N7B",11399_11,11399_10364,"RETKINIA",,1,N7   /56,2445674,0,0
"N7B",11399_11,11399_10365,"TELEFONICZNA ZAJEZDNIA",,0,N7   /56,2445675,0,0
"N7B",11399_11,11399_10366,"RETKINIA",,1,N7   /56,2445674,0,0
"N7B",11399_11,11399_10368,"N7B ZJAZD DO NOWE SADY",,1,N7   /56,2445673,0,0
"N8",11399_11,11399_10369,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /01,2445605,0,0
"15",11399_11,11399_1037,"STOKI",,0,15   /04,2445541,0,0
"N8",11399_11,11399_10370,"JĘDRZEJÓW PRZEMYSŁOWY ZACHÓD",,1,N8   /01,2445600,0,0
"N8",11399_11,11399_10371,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /01,2445602,0,0
"N8",11399_11,11399_10372,"DW. ŁÓDŹ DĄBROWA",,1,N8   /01,2445601,0,0
"N8",11399_11,11399_10373,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /01,2445603,0,0
"N8",11399_11,11399_10374,"DW. ŁÓDŹ DĄBROWA",,1,N8   /01,2445601,0,0
"N8",11399_11,11399_10375,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /01,2445603,0,0
"N8",11399_11,11399_10376,"DW. ŁÓDŹ DĄBROWA",,1,N8   /01,2445601,0,0
"N8",11399_11,11399_10377,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /01,2445603,0,0
"N8",11399_11,11399_10378,"DW. ŁÓDŹ DĄBROWA",,1,N8   /01,2445601,0,0
"N8",11399_11,11399_10380,"N8 ZJAZD DO NOWE SADY",,1,N8   /01,2445599,0,0
"N8",11399_11,11399_10381,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /02,2445605,0,0
"N8",11399_11,11399_10382,"DW. ŁÓDŹ DĄBROWA",,1,N8   /02,2445601,0,0
"N8",11399_11,11399_10383,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /02,2445603,0,0
"N8",11399_11,11399_10384,"DW. ŁÓDŹ DĄBROWA",,1,N8   /02,2445601,0,0
"N8",11399_11,11399_10385,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /02,2445603,0,0
"N8",11399_11,11399_10386,"DW. ŁÓDŹ DĄBROWA",,1,N8   /02,2445601,0,0
"N8",11399_11,11399_10387,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /02,2445603,0,0
"N8",11399_11,11399_10388,"DW. ŁÓDŹ DĄBROWA",,1,N8   /02,2445601,0,0
"N8",11399_11,11399_10389,"DW. ŁÓDŹ DĄBROWA",,0,N8   /03,2445597,0,0
"15",11399_11,11399_1039,"CHOJNY KURCZAKI",,1,15   /04,2445548,0,0
"N8",11399_11,11399_10390,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2445603,0,0
"N8",11399_11,11399_10391,"DW. ŁÓDŹ DĄBROWA",,1,N8   /03,2445601,0,0
"N8",11399_11,11399_10392,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2445603,0,0
"N8",11399_11,11399_10393,"DW. ŁÓDŹ DĄBROWA",,1,N8   /03,2445601,0,0
"N8",11399_11,11399_10394,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2445603,0,0
"N8",11399_11,11399_10395,"JĘDRZEJÓW PRZEMYSŁOWY ZACHÓD",,1,N8   /03,2445600,0,0
"N8",11399_11,11399_10396,"KOŚCIUSZKI 6 SIERPNIA",,0,N8   /03,2445602,0,0
"N8",11399_11,11399_10397,"DW. ŁÓDŹ DĄBROWA",,1,N8   /03,2445601,0,0
"N8",11399_11,11399_10399,"N8 ZJAZD DO NOWE SADY",,1,N8   /03,2445599,0,0
"1",11399_11,11399_104,"OGRODOWA NOWOMIEJSKA",,0,1    /08,2445809,0,0
"15",11399_11,11399_1040,"STOKI",,0,15   /04,2445551,0,0
"P1",11399_11,11399_10400,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2446023,0,0
"P1",11399_11,11399_10401,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2446022,0,0
"P1",11399_11,11399_10402,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2446024,0,0
"P1",11399_11,11399_10403,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2446022,0,0
"P1",11399_11,11399_10404,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2446019,0,0
"P1",11399_11,11399_10405,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2446021,0,0
"P1",11399_11,11399_10406,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2446019,0,0
"P1",11399_11,11399_10407,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2446021,0,0
"P1",11399_11,11399_10408,"PRZEWÓZ PRACOWNIKÓW",,0,P1   /01,2446019,0,0
"P1",11399_11,11399_10409,"PRZEWÓZ PRACOWNIKÓW",,1,P1   /01,2446020,0,0
"15",11399_11,11399_1041,"CHOJNY KURCZAKI",,1,15   /04,2445548,0,0
"P2",11399_11,11399_10410,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2445891,0,0
"P2",11399_11,11399_10411,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2445899,0,0
"P2",11399_11,11399_10412,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2445896,0,0
"P2",11399_11,11399_10413,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2445897,0,0
"P2",11399_11,11399_10414,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2445893,0,0
"P2",11399_11,11399_10415,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2445899,0,0
"P2",11399_11,11399_10416,"PRZEWÓZ PRACOWNIKÓW",,0,P2   /01,2445898,0,0
"P2",11399_11,11399_10417,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2445895,0,0
"P2",11399_11,11399_10418,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2445894,0,0
"P2",11399_11,11399_10419,"PRZEWÓZ PRACOWNIKÓW",,1,P2   /01,2445892,0,0
"15",11399_11,11399_1042,"STOKI",,0,15   /04,2445551,0,0
"P4",11399_11,11399_10420,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2446290,0,0
"P4",11399_11,11399_10421,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2446289,0,0
"P4",11399_11,11399_10422,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2446290,0,0
"P4",11399_11,11399_10423,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2446288,0,0
"P4",11399_11,11399_10424,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2446287,0,0
"P4",11399_11,11399_10425,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2446288,0,0
"P4",11399_11,11399_10426,"PRZEWÓZ PRACOWNIKÓW",,0,P4   /01,2446287,0,0
"P4",11399_11,11399_10427,"PRZEWÓZ PRACOWNIKÓW",,1,P4   /01,2446288,0,0
"oP6",11399_11,11399_10428,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2445726,0,0
"oP6",11399_11,11399_10429,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2445727,0,0
"15",11399_11,11399_1043,"CHOJNY KURCZAKI",,1,15   /04,2445548,0,0
"oP6",11399_11,11399_10430,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2445726,0,0
"oP6",11399_11,11399_10431,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2445724,0,0
"oP6",11399_11,11399_10432,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2445725,0,0
"oP6",11399_11,11399_10433,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2445724,0,0
"oP6",11399_11,11399_10434,"PRZEWÓZ PRACOWNIKÓW",,1,P6   /01,2445725,0,0
"oP6",11399_11,11399_10435,"PRZEWÓZ PRACOWNIKÓW",,0,P6   /01,2445724,0,0
"P7",11399_11,11399_10436,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2445839,0,0
"P7",11399_11,11399_10437,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2445846,0,0
"P7",11399_11,11399_10438,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2445844,0,0
"P7",11399_11,11399_10439,"PRZEWÓZ PRACOWNIKÓW",,0,P7   /01,2445845,0,0
"15",11399_11,11399_1044,"STOKI",,0,15   /04,2445551,0,0
"P7",11399_11,11399_10440,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2445843,0,0
"P7",11399_11,11399_10441,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2445842,0,0
"P7",11399_11,11399_10442,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2445841,0,0
"P7",11399_11,11399_10443,"PRZEWÓZ PRACOWNIKÓW",,1,P7   /01,2445840,0,0
"R11",11399_11,11399_10444,"RETKINIA",,0,R11  /01,2445800,0,0
"R11",11399_11,11399_10445,"R11 ZJAZD DO LIMANOWSKIEGO",,1,R11  /01,2445801,0,0
"R16",11399_11,11399_10446,"PL.MIKULSKIEGO",,0,R16  /01,2445533,0,0
"R16",11399_11,11399_10447,"R16 ZJAZD DO LIMANOWSKIEGO",,1,R16  /01,2445534,0,0
"R24",11399_11,11399_10448,"PL. NIEPODLEGŁOŚCI",,0,R24  /01,2445494,0,0
"R24",11399_11,11399_10449,"R24 ZJAZD DO NOWE SADY",,1,R24  /01,2445495,0,0
"15",11399_11,11399_1045,"CHOJNY KURCZAKI",,1,15   /04,2445548,0,0
"R26",11399_11,11399_10450,"RONDO INWALIDÓW",,0,R26  /01,2445742,0,0
"R26",11399_11,11399_10451,"R26 ZJAZD DO NOWE SADY",,1,R26  /01,2445743,0,0
"R8",11399_11,11399_10452,"TELEFONICZNA",,0,R8   /01,2446343,0,0
"R8",11399_11,11399_10453,"R8 DO ZAJEZDNI TELEFONICZNA",,1,R8   /01,2446344,0,0
"R9",11399_11,11399_10454,"PABIANICKA- ET-2",,0,R9   /01,2445612,0,0
"R9",11399_11,11399_10455,"R9 DO ZAJEZDNI CHOCIANOWICE",,1,R9   /01,2445613,0,0
"W",11399_11,11399_10456,"RONDO INWALIDÓW",,0,W    /01,2445733,0,0
"W",11399_11,11399_10457,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10458,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10459,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"15",11399_11,11399_1046,"STOKI",,0,15   /04,2445551,0,0
"W",11399_11,11399_10460,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10461,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10462,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10463,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10464,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10465,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10466,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10467,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10468,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10469,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"15",11399_11,11399_1047,"CHOJNY KURCZAKI",,1,15   /04,2445548,0,0
"W",11399_11,11399_10470,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10471,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10472,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10473,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10474,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10475,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10476,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10477,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10478,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10479,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"15",11399_11,11399_1048,"STOKI",,0,15   /04,2445551,0,0
"W",11399_11,11399_10480,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10481,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10482,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10483,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10484,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10485,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10486,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"W",11399_11,11399_10487,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /01,2445738,0,0
"W",11399_11,11399_10488,"RONDO INWALIDÓW",,1,W    /01,2445737,0,0
"15",11399_11,11399_1049,"CHOJNY KURCZAKI",,1,15   /04,2445548,0,0
"W",11399_11,11399_10490,"W ZJAZD DO NOWE SADY",,1,W    /01,2445735,0,0
"W",11399_11,11399_10491,"RONDO INWALIDÓW",,0,W    /02,2445733,0,0
"W",11399_11,11399_10492,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10493,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10494,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10495,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10496,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10497,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10498,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10499,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"1",11399_11,11399_105,"KILIŃSKIEGO MOCHNACKIEGO",,0,1    /09,2445804,0,0
"15",11399_11,11399_1050,"STOKI",,0,15   /04,2445551,0,0
"W",11399_11,11399_10500,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10501,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10502,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10503,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10504,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10505,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10506,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10507,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10508,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10509,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10510,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10511,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10512,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10513,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10514,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10515,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10516,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10517,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10518,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10519,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"15",11399_11,11399_1052,"15 DO ZAJEZDNI TELEFONICZNA",,1,15   /04,2445546,0,0
"W",11399_11,11399_10520,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10521,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10522,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /02,2445738,0,0
"W",11399_11,11399_10523,"RONDO INWALIDÓW",,1,W    /02,2445737,0,0
"W",11399_11,11399_10524,"W ZJAZD DO NOWE SADY",,1,W    /02,2445736,0,0
"W",11399_11,11399_10525,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445741,0,0
"W",11399_11,11399_10526,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10527,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10528,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10529,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"15",11399_11,11399_1053,"CHOJNY KURCZAKI",,0,15   /05,2445554,0,0
"W",11399_11,11399_10530,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10531,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10532,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10534,"W ZJAZD DO NOWE SADY",,1,W    /03,2445735,0,0
"W",11399_11,11399_10535,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445741,0,0
"W",11399_11,11399_10536,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10537,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10538,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10539,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10540,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10541,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10542,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10543,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10544,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10545,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10546,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10547,"W ZJAZD DO NOWE SADY",,1,W    /03,2445736,0,0
"W",11399_11,11399_10548,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445741,0,0
"W",11399_11,11399_10549,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"15",11399_11,11399_1055,"STOKI",,0,15   /05,2445551,0,0
"W",11399_11,11399_10550,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /03,2445738,0,0
"W",11399_11,11399_10551,"RONDO INWALIDÓW",,1,W    /03,2445737,0,0
"W",11399_11,11399_10553,"W ZJAZD DO NOWE SADY",,1,W    /03,2445735,0,0
"W",11399_11,11399_10554,"RONDO INWALIDÓW",,0,W    /04,2445733,0,0
"W",11399_11,11399_10555,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10556,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10557,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10558,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10559,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"15",11399_11,11399_1056,"CHOJNY KURCZAKI",,1,15   /05,2445548,0,0
"W",11399_11,11399_10560,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10561,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10562,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10563,"W ZJAZD DO NOWE SADY",,1,W    /04,2445736,0,0
"W",11399_11,11399_10564,"RONDO INWALIDÓW",,0,W    /04,2445733,0,0
"W",11399_11,11399_10565,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10566,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10567,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10568,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10569,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"15",11399_11,11399_1057,"STOKI",,0,15   /05,2445551,0,0
"W",11399_11,11399_10570,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10571,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10572,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10573,"W ZJAZD DO NOWE SADY",,1,W    /04,2445736,0,0
"W",11399_11,11399_10574,"RONDO INWALIDÓW",,0,W    /04,2445733,0,0
"W",11399_11,11399_10575,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10576,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10577,"DĄBROWSKIEGO PODHALAŃSKA",,0,W    /04,2445738,0,0
"W",11399_11,11399_10578,"RONDO INWALIDÓW",,1,W    /04,2445737,0,0
"W",11399_11,11399_10579,"W ZJAZD DO NOWE SADY",,1,W    /04,2445736,0,0
"15",11399_11,11399_1058,"CHOJNY KURCZAKI",,1,15   /05,2445548,0,0
"Z1",11399_11,11399_10580,"DW. ŁÓDŹ ŻABIENIEC",,0,Z1   /01,2446323,0,0
"Z1",11399_11,11399_10582,"DOŁY",,0,Z1   /01,2446326,0,0
"Z1",11399_11,11399_10583,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /01,2446325,0,0
"Z1",11399_11,11399_10584,"DOŁY",,0,Z1   /01,2446326,0,0
"Z1",11399_11,11399_10585,"DW. ŁÓDŹ ŻABIENIEC",,1,Z1   /01,2446325,0,0
